fg_made,kick_distance,down,ydstogo,qtr,game_seconds_remaining,score_differential,home,indoor,temp,wind,precipitation,grass
1,22,4,1,1,3226,7,0,0,29,8,0,1
1,44,4,2,1,3109,-10,1,0,29,8,0,1
0,34,4,2,2,2585,7,0,0,29,8,0,1
1,43,4,9,2,1848,-14,1,0,29,8,0,1
1,50,1,10,2,1805,-11,1,0,29,8,0,1
1,22,4,4,3,1134,8,0,0,29,8,0,1
1,30,4,3,4,683,11,0,0,29,8,0,1
1,42,4,1,2,1804,-7,0,1,70,0,0,0
1,29,4,7,4,900,-3,1,1,70,0,0,0
1,29,4,11,4,3,0,0,1,70,0,0,0
0,31,4,4,3,1355,-14,1,0,40,16,1,1
0,34,4,2,4,252,14,0,0,40,16,1,1
1,28,4,5,2,2272,0,0,0,30,10,0,0
1,29,4,10,2,1812,10,0,0,30,10,0,0
0,50,1,10,2,1801,13,0,0,30,10,0,0
1,26,4,3,3,943,13,0,0,30,10,0,0
1,42,4,14,2,2391,0,1,0,24,3,0,0
1,31,4,1,2,2126,-3,0,0,24,3,0,0
1,36,3,18,2,1804,0,0,0,24,3,0,0
1,44,4,7,3,1360,3,0,0,24,3,0,0
1,41,4,21,4,764,-1,0,0,24,3,0,0
1,28,4,6,4,317,2,0,0,24,3,0,0
0,43,4,5,1,3282,-7,1,0,43,8,0,1
0,50,1,10,2,1804,0,1,0,43,8,0,1
1,40,4,12,3,910,0,0,0,43,8,0,1
1,45,4,8,4,233,-4,0,0,43,8,0,1
1,46,4,14,4,67,-1,0,0,43,8,0,1
1,38,4,7,4,26,-2,1,0,43,8,0,1
0,44,4,4,2,2196,0,1,1,70,0,0,0
1,28,4,4,2,1846,0,1,1,70,0,0,0
1,29,4,11,4,328,10,1,1,70,0,0,0
1,36,4,8,2,2661,-7,1,1,70,0,0,0
1,50,4,3,2,2571,4,0,1,70,0,0,0
1,26,4,4,2,2073,-14,1,1,70,0,0,0
1,23,4,1,2,1820,-11,1,1,70,0,0,0
0,47,4,13,4,314,-8,1,1,70,0,0,0
1,30,2,10,5,777,0,1,1,70,0,0,0
1,25,4,6,1,2885,0,0,0,61,5,0,0
1,26,4,5,2,2395,-3,1,0,61,5,0,0
1,23,4,4,2,1801,0,1,0,61,5,0,0
0,57,1,10,4,5,-3,0,0,61,5,0,0
1,33,4,14,2,2319,0,0,0,40,5,0,0
0,39,4,1,3,1203,-4,0,0,40,5,0,0
1,40,4,7,4,618,-4,0,0,40,5,0,0
0,45,4,5,1,3356,0,1,0,43,8,0,1
0,37,4,9,2,2094,14,0,0,43,8,0,1
1,50,4,3,2,1875,14,0,0,43,8,0,1
1,46,4,8,2,1808,-17,1,0,43,8,0,1
1,45,4,5,1,3296,0,0,1,70,0,0,1
1,22,4,5,2,2488,-4,0,1,70,0,0,1
1,29,4,8,2,1925,-1,0,1,70,0,0,1
1,45,4,13,4,854,9,0,1,70,0,0,1
1,22,4,5,4,245,12,0,1,70,0,0,1
1,40,4,4,1,2960,0,0,0,47,0,0,0
1,24,4,2,2,1919,-4,0,0,47,0,0,0
1,45,1,10,2,1802,-1,0,0,47,0,0,0
1,26,4,4,1,2899,-7,0,0,62,7,1,1
1,26,4,5,3,1108,-4,0,0,62,7,1,1
1,40,4,8,4,629,8,1,0,62,7,1,1
0,27,4,9,4,466,11,1,0,62,7,1,1
1,20,4,2,3,945,14,0,0,44,12,0,1
1,45,4,5,2,2537,0,1,0,32,4,0,1
1,23,4,5,2,1853,3,1,0,32,4,0,1
1,40,4,6,3,1044,13,1,0,32,4,0,1
1,40,4,1,4,345,16,1,0,32,4,0,1
1,35,4,5,1,3271,0,1,0,48,9,1,1
1,26,4,4,2,2418,-3,0,0,48,9,1,1
1,27,1,10,2,1805,0,1,0,48,9,1,1
1,22,4,4,3,1332,-3,0,0,48,9,1,1
1,34,4,16,1,3360,0,1,0,59,8,0,1
1,50,4,20,2,2233,-3,0,0,59,8,0,1
0,33,4,5,3,926,-14,0,0,59,8,0,1
0,53,4,7,2,2511,0,0,0,42,7,0,0
1,25,4,7,2,2279,0,1,0,42,7,0,0
1,19,4,1,2,1811,10,1,0,42,7,0,0
1,33,4,1,3,906,6,1,0,42,7,0,0
1,23,4,6,2,2496,-7,0,0,46,0,0,1
1,54,4,5,1,3269,0,1,0,65,8,0,1
0,38,4,12,4,460,11,0,0,65,8,0,1
0,60,2,10,4,4,-3,1,0,65,8,0,1
1,47,4,8,1,2777,0,0,1,70,0,0,0
1,33,4,5,3,1499,-4,0,1,70,0,0,0
1,27,4,9,4,6,-3,0,1,70,0,0,0
0,53,4,6,5,317,0,0,1,70,0,0,0
1,31,1,10,5,186,0,1,1,70,0,0,0
1,22,4,4,1,3349,0,0,0,52,17,0,0
1,21,4,4,2,2622,3,0,0,52,17,0,0
1,31,4,5,2,2066,6,0,0,52,17,0,0
1,37,4,3,2,1806,-9,1,0,52,17,0,0
0,28,4,1,3,1024,1,1,0,52,17,0,0
1,37,4,7,4,893,-1,0,0,52,17,0,0
1,33,4,15,4,147,9,0,0,52,17,0,0
0,39,4,12,2,2422,7,0,0,32,2,0,1
1,40,4,6,1,3251,0,1,0,63,7,0,1
1,45,4,11,2,1808,3,1,0,63,7,0,1
0,35,4,8,3,1003,6,1,0,63,7,0,1
1,39,4,1,4,672,-1,1,0,63,7,0,1
1,31,4,9,4,376,2,1,0,63,7,0,1
0,47,4,18,4,70,5,1,0,63,7,0,1
1,33,4,6,2,2123,-21,0,1,70,0,0,0
1,35,4,2,1,3072,14,0,0,26,4,1,1
1,43,4,5,1,2867,-17,1,0,26,4,1,1
0,27,4,9,2,2251,7,0,0,26,4,1,1
0,28,4,8,2,1820,-14,1,0,26,4,1,1
0,33,4,1,1,3268,0,0,0,55,8,1,1
1,42,4,3,3,989,7,0,0,55,8,1,1
1,35,4,4,4,648,-10,1,0,55,8,1,1
0,40,4,10,5,263,0,1,0,55,8,1,1
1,28,3,5,5,8,0,0,0,55,8,1,1
1,47,4,1,1,2828,-7,1,0,45,9,0,0
1,30,4,12,3,1434,-4,1,0,45,9,0,0
1,38,4,19,3,1058,1,0,0,45,9,0,0
1,27,4,2,4,490,-3,0,0,45,9,0,0
1,24,4,6,2,2446,0,1,0,25,7,1,1
1,31,4,4,2,2281,3,1,0,25,7,1,1
1,23,3,3,2,1802,-6,0,0,25,7,1,1
1,21,4,3,4,802,14,1,0,31,16,0,1
1,23,4,1,4,402,17,1,0,31,16,0,1
1,45,4,3,1,3023,0,1,0,28,5,0,1
1,42,4,17,2,2438,-10,0,0,28,5,0,1
0,47,4,5,4,122,0,0,0,28,5,0,1
0,43,4,9,4,4,0,0,0,28,5,0,1
1,33,4,1,5,241,0,1,0,28,5,0,1
1,55,2,6,2,1802,-14,0,1,70,0,0,0
1,38,4,17,3,1260,18,1,1,70,0,0,0
1,23,4,5,2,2422,-7,0,0,17,26,0,1
1,31,4,6,3,1438,4,1,0,17,26,0,1
1,34,4,15,3,1025,7,1,0,17,26,0,1
1,48,4,6,1,3384,0,0,0,11,9,0,1
1,43,4,6,1,2786,-10,1,0,11,9,0,1
1,20,4,2,4,812,-14,1,0,11,9,0,1
1,31,4,10,4,486,11,0,0,11,9,0,1
1,22,4,4,4,523,7,0,0,59,12,0,1
1,24,4,1,2,2502,-7,0,0,85,9,0,0
1,42,4,11,2,2004,3,0,0,85,9,0,0
1,40,4,3,2,2259,0,1,0,83,0,0,1
1,43,4,6,2,1865,3,1,0,83,0,0,1
1,19,4,1,3,1077,-1,1,0,83,0,0,1
1,29,4,4,1,2981,0,1,0,74,5,0,1
1,32,4,6,2,2330,4,0,0,74,5,0,1
1,23,4,3,3,1406,14,0,0,74,5,0,1
1,34,4,9,4,592,-17,1,0,74,5,0,1
1,33,4,8,3,915,0,1,0,67,8,0,1
1,29,4,11,1,3054,0,1,0,89,0,0,1
1,44,4,16,2,2559,3,1,0,89,0,0,1
1,28,4,4,2,1920,-6,0,0,89,0,0,1
1,50,4,2,2,1984,-7,0,1,70,0,0,0
1,21,4,3,3,1417,4,1,1,70,0,0,0
1,35,4,10,1,3268,0,1,0,76,0,0,0
1,21,4,3,1,2808,3,1,0,76,0,0,0
1,42,4,6,2,2642,6,1,0,76,0,0,0
1,39,4,4,2,2472,9,1,0,76,0,0,0
1,31,4,13,4,435,12,1,0,76,0,0,0
0,38,4,3,1,2936,0,1,0,76,5,0,0
1,20,4,2,2,1818,0,0,0,76,5,0,0
0,47,4,2,3,1640,-3,1,0,76,5,0,0
0,45,4,16,4,826,-17,1,0,76,5,0,0
1,29,4,6,3,1223,7,0,0,79,15,0,1
1,48,4,6,4,732,3,0,0,79,15,0,1
1,39,4,20,4,385,-6,1,0,79,15,0,1
1,46,4,5,4,67,-3,1,0,79,15,0,1
1,47,3,2,4,7,0,0,0,79,15,0,1
1,41,4,4,2,2526,14,1,0,81,12,0,1
0,28,4,9,3,1464,-17,0,0,81,12,0,1
1,38,4,6,3,1157,17,1,0,81,12,0,1
0,32,4,14,4,169,27,1,0,81,12,0,1
1,26,4,8,1,3128,-7,1,0,74,0,0,1
0,43,4,11,2,2469,-3,0,0,74,0,0,1
0,49,4,6,1,3459,0,0,1,70,0,0,0
0,49,4,15,2,1870,-7,0,1,70,0,0,0
1,44,4,12,4,565,-7,0,1,70,0,0,0
1,23,4,1,1,3367,0,1,0,82,7,1,1
1,41,4,5,1,2933,3,1,0,82,7,1,1
0,43,4,2,2,2237,-1,1,0,82,7,1,1
1,29,4,6,4,275,6,1,0,82,7,1,1
1,41,4,2,4,120,9,1,0,82,7,1,1
1,30,4,11,1,2972,0,0,0,65,17,0,1
1,41,4,16,2,2591,3,0,0,65,17,0,1
1,33,4,9,2,1801,-15,0,0,65,17,0,1
1,41,4,22,3,1047,-19,0,0,65,17,0,1
1,41,4,15,2,1821,7,0,1,70,0,0,0
1,53,4,9,3,1182,-10,1,1,70,0,0,0
1,22,4,4,4,377,-7,1,1,70,0,0,0
1,44,4,7,2,2454,0,1,0,75,5,0,1
0,47,4,9,2,2343,-3,0,0,75,5,0,1
1,27,4,9,2,1825,10,1,0,75,5,0,1
1,30,4,5,3,1323,-14,0,0,60,4,0,0
1,39,4,7,2,2594,7,1,0,75,0,0,1
1,29,3,8,2,1806,10,1,0,75,0,0,1
1,30,4,6,3,1438,-13,0,0,75,0,0,1
1,47,4,9,3,1336,10,1,0,75,0,0,1
1,40,4,2,2,1866,-9,0,0,91,4,1,1
1,40,4,8,4,568,13,1,0,91,4,1,1
1,21,4,3,2,2630,0,0,0,76,7,0,1
1,39,4,4,2,1817,3,0,0,76,7,0,1
1,34,4,11,4,700,-12,1,0,76,7,0,1
1,48,4,4,1,3068,1,1,0,76,14,0,1
0,48,4,4,1,2774,4,1,0,76,14,0,1
0,36,4,8,4,824,25,1,0,76,14,0,1
0,42,4,6,1,2744,0,0,1,70,0,0,0
1,28,4,2,3,1323,0,0,1,70,0,0,0
1,41,4,18,4,114,4,1,1,70,0,0,0
1,29,4,12,2,2313,-7,1,0,70,16,0,1
1,31,4,2,2,1953,4,0,0,70,16,0,1
0,50,4,8,3,1654,-7,1,0,70,16,0,1
0,46,4,6,3,1475,7,0,0,70,16,0,1
1,39,4,21,3,903,0,0,0,70,16,0,1
1,42,4,5,4,531,3,0,0,70,16,0,1
0,21,4,3,1,2939,-7,0,0,82,8,0,0
1,41,4,5,2,1862,7,1,0,82,8,0,0
1,40,4,7,2,2107,14,1,0,74,0,0,0
1,29,4,6,2,2004,17,1,0,74,0,0,0
1,30,4,2,4,343,34,1,0,74,0,0,0
1,51,4,8,2,2067,0,1,0,90,5,0,1
1,52,4,3,3,1641,10,1,0,90,5,0,1
1,45,4,4,3,1295,-13,0,0,90,5,0,1
1,21,4,3,2,1809,-14,1,0,77,8,0,0
1,39,4,5,3,1379,11,0,0,77,8,0,0
0,29,4,11,4,809,-14,1,0,77,8,0,0
1,30,4,10,4,401,14,0,0,77,8,0,0
1,37,4,8,1,3311,0,0,0,81.25105042016804,2.298844537815162,0,1
1,35,4,11,2,2042,17,0,0,81.25105042016804,2.298844537815162,0,1
1,45,4,10,1,2883,0,1,0,77,4,0,1
0,53,4,8,3,1595,-4,1,0,77,4,0,1
0,53,4,9,3,954,-4,1,0,77,4,0,1
1,42,4,9,4,325,-3,0,0,77,4,0,1
1,41,2,10,4,9,0,1,0,77,4,0,1
0,43,4,2,1,2770,14,1,0,82,7,0,1
1,32,4,6,3,1156,-28,0,0,82,7,0,1
1,29,4,10,1,3041,-7,1,0,94,0,0,1
1,26,4,8,2,2338,-4,1,0,94,0,0,1
1,29,4,2,2,2024,1,0,0,94,0,0,1
1,48,4,3,3,1534,-4,1,0,94,0,0,1
1,35,4,17,4,423,-8,1,0,94,0,0,1
0,41,4,11,1,3239,0,1,0,93,0,0,0
1,33,4,9,2,2484,0,1,0,93,0,0,0
1,41,4,16,4,361,10,1,0,93,0,0,0
1,54,4,5,1,3291,0,0,0,60,0,0,0
1,39,4,11,2,2652,-4,0,0,60,0,0,0
1,33,4,3,2,2207,1,1,0,60,0,0,0
1,50,4,9,2,2027,-4,0,0,60,0,0,0
1,39,4,1,3,1209,-15,0,0,60,0,0,0
1,23,4,5,4,533,19,1,0,60,0,0,0
1,47,4,20,4,92,22,1,0,60,0,0,0
1,36,4,16,1,3278,0,1,0,77,12,0,0
1,41,4,10,2,2689,-4,1,0,77,12,0,0
1,27,1,9,2,1802,1,0,0,77,12,0,0
1,30,4,3,3,1514,-4,1,0,77,12,0,0
1,52,4,5,1,3136,-7,0,0,85,14,0,1
1,27,4,5,4,455,4,1,0,85,14,0,1
1,32,3,10,4,7,0,1,0,85,14,0,1
1,33,4,15,1,3036,7,0,0,73,9,1,1
0,39,4,11,2,1872,-10,1,0,73,9,1,1
1,40,4,11,2,2597,-7,0,1,70,0,0,0
1,20,4,2,2,1997,4,1,1,70,0,0,0
1,23,4,2,3,1331,7,1,1,70,0,0,0
1,22,4,5,4,853,-10,0,1,70,0,0,0
1,20,4,3,2,1818,9,1,0,72,0,0,1
1,32,4,6,1,3019,0,0,0,69,10,0,0
1,40,4,4,3,1256,-4,0,0,69,10,0,0
1,35,4,6,4,596,-6,1,0,69,10,0,0
1,25,4,7,4,78,-3,1,0,69,10,0,0
1,30,4,9,1,3173,0,1,0,72,6,0,1
1,51,4,6,2,2164,17,1,0,72,6,0,1
1,28,4,10,2,1828,-20,0,0,72,6,0,1
1,25,4,7,4,754,24,1,0,72,6,0,1
0,46,4,8,4,363,27,1,0,72,6,0,1
1,33,4,15,1,2985,0,1,0,83,7,0,1
0,52,4,12,2,1957,3,1,0,83,7,0,1
0,53,4,4,3,1647,-3,0,0,83,7,0,1
1,24,4,1,3,1271,3,1,0,83,7,0,1
1,48,4,10,3,919,-6,0,0,83,7,0,1
1,35,4,2,4,203,4,0,0,83,7,0,1
1,43,3,4,4,5,0,0,0,83,7,0,1
1,24,4,1,1,3141,7,1,1,70,0,0,0
0,33,4,9,1,2971,10,1,1,70,0,0,0
1,22,4,4,3,1241,-18,0,1,70,0,0,0
1,28,4,7,4,380,8,1,1,70,0,0,0
1,48,4,3,4,273,11,1,1,70,0,0,0
1,34,4,5,4,71,14,1,1,70,0,0,0
1,22,4,1,1,3211,0,0,0,68,8,0,1
1,40,1,15,2,1815,-4,0,0,68,8,0,1
1,28,4,9,4,738,-15,0,0,68,8,0,1
1,44,4,7,4,240,19,1,0,68,8,0,1
0,49,4,12,1,3216,7,0,0,75,0,0,1
1,28,4,10,2,1861,1,0,0,75,0,0,1
1,26,4,2,4,778,-10,0,0,75,0,0,1
0,37,4,8,4,330,-7,0,0,75,0,0,1
1,23,3,3,4,12,0,1,0,75,0,0,1
1,42,4,8,2,2213,8,0,0,65,3,1,1
0,42,4,8,3,1312,-4,1,0,65,3,1,1
1,32,4,5,4,442,-4,1,0,65,3,1,1
1,41,4,3,1,2947,7,0,1,70,0,0,0
1,46,4,20,2,2280,-3,1,1,70,0,0,0
1,39,4,16,4,368,-7,0,1,70,0,0,0
1,23,4,4,2,2348,-7,1,1,70,0,0,0
0,45,4,8,2,1887,-3,0,1,70,0,0,0
1,40,2,10,2,1813,3,1,1,70,0,0,0
0,32,4,4,3,1381,6,1,1,70,0,0,0
1,20,4,2,4,302,6,1,1,70,0,0,0
1,37,4,3,4,73,9,1,1,70,0,0,0
1,30,4,12,1,3146,0,1,0,66,10,0,1
1,29,4,1,2,2162,-10,0,0,66,10,0,1
1,23,4,4,3,1399,7,1,0,66,10,0,1
1,30,4,1,3,969,-10,0,0,66,10,0,1
1,49,4,10,4,629,7,1,0,66,10,0,1
1,43,4,5,4,273,3,1,0,66,10,0,1
0,41,4,9,1,3021,0,0,0,82,10,1,1
0,46,4,9,1,2911,0,0,0,82,10,1,1
1,33,4,3,4,532,7,0,0,82,10,1,1
1,42,4,10,4,167,10,0,0,82,10,1,1
1,43,4,24,1,3185,0,1,0,87,10,0,1
1,44,4,3,2,2497,-3,0,0,87,10,0,1
0,46,4,2,3,1184,7,1,0,87,10,0,1
1,23,4,5,4,453,-7,0,0,87,10,0,1
1,32,4,1,2,2578,0,1,0,75,3,0,1
1,38,4,6,3,1370,16,1,0,75,3,0,1
1,24,4,6,1,2977,0,1,0,79,2,0,0
1,28,4,4,2,2615,-3,0,0,79,2,0,0
0,42,4,25,3,933,0,1,0,79,2,0,0
1,27,4,9,4,307,0,1,0,79,2,0,0
1,46,4,3,4,75,3,1,0,79,2,0,0
1,34,4,2,1,3003,-7,1,0,82,9,0,1
1,20,4,2,2,2241,4,0,0,82,9,0,1
0,38,4,6,3,927,-21,1,0,82,9,0,1
1,38,2,10,2,1806,21,1,1,70,0,0,0
1,26,4,2,3,909,24,1,1,70,0,0,0
1,43,4,25,4,497,-27,0,1,70,0,0,0
1,39,4,5,4,328,24,1,1,70,0,0,0
1,42,4,7,1,3096,0,1,0,79,6,0,0
1,25,4,4,2,2030,3,1,0,79,6,0,0
1,21,4,3,3,1577,-6,0,0,79,6,0,0
1,38,4,11,1,2866,7,1,0,87,17,0,1
0,40,4,4,2,2232,-17,0,0,87,17,0,1
1,44,4,6,3,1643,-11,0,0,87,17,0,1
1,37,4,4,4,707,0,0,0,87,17,0,1
1,26,4,8,4,211,10,0,0,87,17,0,1
0,37,4,2,1,3321,0,1,0,73,0,0,1
1,42,4,1,1,3087,0,0,0,73,0,0,1
1,24,4,6,2,1825,-3,1,0,73,0,0,1
1,21,4,3,4,288,14,0,0,73,0,0,1
0,39,4,15,1,3172,0,1,0,80,7,0,1
1,53,4,10,1,3062,0,0,0,80,7,0,1
0,47,4,11,3,1481,-4,0,0,80,7,0,1
1,40,4,6,3,908,4,1,0,80,7,0,1
0,47,3,6,4,1,0,0,0,80,7,0,1
1,39,2,17,5,574,0,1,0,80,7,0,1
1,40,4,6,2,2330,-14,1,0,66,13,0,1
1,45,4,12,2,1969,-11,1,0,66,13,0,1
1,48,4,3,3,1444,-2,1,0,66,13,0,1
1,23,4,5,3,1064,1,1,0,66,13,0,1
1,43,4,11,4,809,4,1,0,66,13,0,1
1,24,4,3,4,365,14,1,0,66,13,0,1
1,38,4,12,1,3224,7,1,0,78,1,0,0
1,32,4,9,2,2370,17,1,0,78,1,0,0
1,37,4,8,2,1912,-13,0,0,78,1,0,0
0,48,1,10,2,1809,-10,0,0,78,1,0,0
1,23,4,5,4,512,17,1,0,78,1,0,0
1,46,1,10,2,1804,-7,0,1,70,0,0,0
1,46,4,8,1,3046,0,0,0,81,10,0,1
1,39,4,9,2,2430,-3,1,0,81,10,0,1
0,53,4,10,2,1847,-7,0,0,81,10,0,1
0,62,1,10,2,1801,-7,0,0,81,10,0,1
1,49,4,10,3,1215,7,1,0,81,10,0,1
1,19,4,2,1,2960,0,1,0,52,6,0,1
1,44,4,26,2,2346,-3,0,0,52,6,0,1
0,48,4,11,2,1940,0,0,0,52,6,0,1
1,44,4,7,2,1841,0,1,0,52,6,0,1
1,32,4,3,1,2754,7,1,0,80,5,1,1
1,51,4,11,2,2417,10,1,0,80,5,1,1
1,31,4,3,3,1329,-13,0,0,80,5,1,1
1,48,4,19,3,1174,-10,0,0,80,5,1,1
1,53,4,13,4,590,7,1,0,80,5,1,1
1,30,4,4,3,1486,-14,1,0,64,3,0,1
1,24,4,6,1,2960,7,1,0,50,8,0,0
1,47,4,25,4,280,3,1,0,50,8,0,0
1,33,4,15,2,1889,-7,1,1,70,0,0,0
1,58,1,10,2,1806,-4,1,1,70,0,0,0
1,29,4,7,4,20,0,0,1,70,0,0,0
1,33,4,4,1,3235,0,0,0,52,10,0,1
0,43,4,12,2,1980,-25,0,0,52,10,0,1
0,43,1,10,2,1803,-32,0,0,52,10,0,1
1,26,4,8,3,1120,39,1,0,52,10,0,1
1,28,4,8,1,2724,14,1,0,77,0,0,0
1,23,4,5,2,2426,-17,0,0,77,0,0,0
1,33,4,5,2,1813,21,1,0,77,0,0,0
1,37,4,8,3,1603,24,1,0,77,0,0,0
1,45,4,4,4,283,20,1,0,77,0,0,0
1,34,4,2,3,1615,-7,1,0,64,8,0,1
1,32,4,6,3,1134,-4,1,0,64,8,0,1
1,41,4,1,4,705,-1,1,0,64,8,0,1
1,40,3,5,4,10,-1,0,0,64,8,0,1
1,34,3,14,2,1804,0,0,1,70,0,0,0
1,44,4,2,3,1466,3,0,1,70,0,0,0
1,28,4,3,4,457,6,0,1,70,0,0,0
1,40,4,17,4,240,-9,1,1,70,0,0,0
1,35,4,2,1,3237,0,0,0,57,7,0,0
0,40,4,5,1,3066,-3,1,0,57,7,0,0
1,36,4,8,2,2485,3,0,0,57,7,0,0
1,43,4,6,2,1810,-1,0,0,57,7,0,0
0,48,4,19,4,783,5,1,0,57,7,0,0
1,30,4,4,4,245,-5,0,0,57,7,0,0
1,32,4,1,2,2683,-7,1,1,70,0,0,1
1,38,4,14,2,2233,-4,1,1,70,0,0,1
1,52,4,11,2,1944,1,0,1,70,0,0,1
0,58,4,0,2,1804,4,0,1,70,0,0,1
1,43,4,6,3,1651,-4,1,1,70,0,0,1
1,49,4,16,4,851,15,0,1,70,0,0,1
1,47,4,11,4,697,-18,1,1,70,0,0,1
1,34,4,6,2,1906,-7,0,0,50,7,1,1
0,38,4,2,3,1354,-4,0,0,50,7,1,1
1,36,4,4,4,390,-11,0,0,50,7,1,1
1,37,4,10,1,3283,0,0,1,70,0,0,0
1,19,4,1,2,2398,4,1,1,70,0,0,0
0,47,4,22,2,1804,0,1,1,70,0,0,0
1,36,1,10,4,2,0,0,1,70,0,0,0
0,47,4,5,1,3006,0,1,1,70,0,0,0
0,52,4,6,2,1919,0,0,1,70,0,0,0
1,52,4,7,3,945,0,1,1,70,0,0,0
1,25,4,7,4,311,3,1,1,70,0,0,0
0,52,4,5,1,2910,0,0,0,66,0,0,1
1,24,4,5,2,1934,7,1,0,66,0,0,1
1,21,4,3,3,1353,-3,0,0,66,0,0,1
1,29,4,5,4,299,0,1,0,66,0,0,1
1,47,2,10,4,37,-11,1,0,66,0,0,1
1,39,4,9,1,2891,7,1,0,67,22,0,0
1,27,4,2,2,2561,10,1,0,67,22,0,0
1,38,3,13,2,1805,13,1,0,67,22,0,0
1,24,4,3,3,1359,-16,0,0,67,22,0,0
1,39,4,11,2,2275,-14,0,0,57,14,0,0
0,56,4,10,2,1806,-18,0,0,57,14,0,0
1,23,4,6,2,1803,-7,0,0,56,15,0,1
1,29,4,6,4,579,-3,1,0,56,15,0,1
0,46,4,9,4,212,0,1,0,56,15,0,1
1,47,4,5,1,3024,-7,0,0,81,9,1,1
1,36,4,13,1,2774,4,1,0,81,9,1,1
1,53,4,9,3,1611,-7,0,0,81,9,1,1
1,32,4,8,3,1176,4,1,0,81,9,1,1
0,52,4,9,2,2695,0,0,0,57,9,0,1
1,23,4,5,2,2219,0,0,0,57,9,0,1
0,32,4,3,3,1537,-4,0,0,57,9,0,1
1,39,4,1,1,3042,0,0,0,75,5,0,1
0,53,4,5,2,1805,-18,0,0,75,5,0,1
1,38,4,13,3,1258,-25,0,0,75,5,0,1
1,50,4,3,1,3341,0,0,0,76,0,0,0
1,45,4,17,2,2327,3,0,0,76,0,0,0
0,49,1,10,2,1807,1,1,0,76,0,0,0
0,48,4,21,3,1385,1,1,0,76,0,0,0
1,29,4,1,4,768,1,1,0,76,0,0,0
1,28,4,10,4,284,4,1,0,76,0,0,0
1,45,4,13,5,679,0,1,0,76,0,0,0
1,44,4,6,2,2159,-14,0,0,52,15,0,0
1,50,2,4,2,1805,4,1,0,52,15,0,0
1,38,4,1,4,358,7,1,0,52,15,0,0
1,32,4,7,2,2430,7,0,0,64,7,0,1
1,33,4,3,3,1266,17,0,0,64,7,0,1
1,29,4,11,1,3201,7,0,1,70,0,0,0
0,48,4,9,2,2658,-17,1,1,70,0,0,0
1,49,4,8,2,1835,3,0,1,70,0,0,0
1,22,4,4,3,1505,-6,1,1,70,0,0,0
1,20,4,2,1,2909,0,1,0,66,7,0,1
1,38,4,11,2,2186,-4,1,0,66,7,0,1
1,40,4,3,2,2330,-7,0,0,48,6,1,1
1,29,4,8,2,1830,-4,0,0,48,6,1,1
1,23,4,3,3,1076,1,1,0,48,6,1,1
0,47,4,11,4,482,4,1,0,48,6,1,1
1,25,4,7,2,2690,-7,1,0,59,0,0,1
1,41,4,4,2,2048,-3,0,0,59,0,0,1
1,55,4,10,2,1838,-7,1,0,55,1,0,0
0,29,4,10,4,796,4,0,0,55,1,0,0
1,21,4,1,4,128,4,0,0,55,1,0,0
1,50,1,10,4,5,0,1,0,55,1,0,0
1,49,4,9,1,3305,0,0,0,54,17,0,0
1,42,4,2,1,2806,-4,0,0,54,17,0,0
1,52,4,10,2,1868,-6,1,0,54,17,0,0
1,27,4,5,4,802,10,0,0,54,17,0,0
0,49,4,6,4,324,6,0,0,54,17,0,0
1,30,4,12,1,3214,0,1,0,47,5,0,1
0,47,4,15,2,2649,-3,0,0,47,5,0,1
1,47,4,6,3,1474,-3,0,0,47,5,0,1
1,50,4,2,4,852,0,0,0,47,5,0,1
0,53,4,6,1,2999,0,0,1,70,0,0,0
1,53,4,11,2,1827,14,0,1,70,0,0,0
1,27,4,2,3,1505,-17,1,1,70,0,0,0
0,42,4,15,4,868,7,0,1,70,0,0,0
1,22,4,2,4,545,-7,1,1,70,0,0,0
1,39,4,3,4,28,-3,0,1,70,0,0,0
1,56,1,10,4,2,0,1,1,70,0,0,0
1,36,4,17,3,921,7,0,1,70,0,0,1
1,33,4,14,2,2246,-7,1,0,78,15,0,1
1,23,4,5,2,1809,-11,1,0,78,15,0,1
1,30,4,3,3,1121,8,0,0,78,15,0,1
1,51,4,8,4,810,11,0,0,78,15,0,1
1,52,4,7,4,646,14,0,0,78,15,0,1
0,48,4,7,1,3283,-7,1,1,70,0,0,0
0,45,4,7,2,2624,14,0,1,70,0,0,0
1,22,4,4,4,816,7,0,1,70,0,0,0
1,22,4,5,1,2745,7,1,1,70,0,0,0
1,41,4,15,2,2222,17,1,1,70,0,0,0
0,30,4,8,1,3251,0,1,0,47,6,1,0
1,26,4,8,1,2862,0,1,0,47,6,1,0
1,39,4,9,2,1832,-4,1,0,47,6,1,0
1,27,4,4,3,1513,1,0,0,47,6,1,0
1,39,4,10,4,421,18,0,0,47,6,1,0
1,23,4,5,3,1489,7,1,0,53,17,0,1
1,34,4,15,4,638,4,0,0,53,17,0,1
1,40,4,9,4,394,-7,1,0,53,17,0,1
0,40,4,2,4,157,4,0,0,53,17,0,1
1,27,4,3,3,1110,35,1,0,60,4,0,1
1,47,4,18,4,282,-45,0,0,60,4,0,1
1,53,4,9,1,2867,7,0,0,83,5,0,1
1,33,4,4,2,2372,-10,1,0,83,5,0,1
1,24,4,7,3,977,0,1,0,83,5,0,1
1,52,4,2,1,3288,0,0,0,71,0,0,0
